pheno	geno	nam	intercept	gsEffect	r2	pval
PH	dthbp	Ms71	-229.077365455996	2.27888827357269e-05	0.0128699693273873	0.396486678504883
GY	dthbp	Ms71	8.39509323742163	7.25197502255771e-07	0.00478577689831268	0.615762252811818
GYraw	dthbp	Ms71	-4.96101740805179	5.85371454453148e-07	0.00418777743307825	0.638788067029398
DTS	dthbp	NC350	-34.199683412736	5.2805188881378e-06	0.0506986581196007	0.0669571241868543
PH	dthbp	NC350	468.589308122105	-1.09590988962378e-05	0.00495302138072087	0.57144283506721
GY	dthbp	NC350	64.0853935672442	-2.03212788125573e-06	0.0386279376603355	0.119576257874989
GYraw	dthbp	NC350	58.0429777287653	-2.54431222377277e-06	0.0571043003234404	0.0572111948102464
DTS	dthbp	NC358	89.0319907904622	-9.83053662801344e-07	0.00819822614391406	0.473188568482531
PH	dthbp	NC358	-319.760253721207	2.7827084625645e-05	0.0643849839935801	0.0413950915772385
GY	dthbp	NC358	3.27700361807996	9.9595182727089e-07	0.0116656343940058	0.403383799548506
GYraw	dthbp	NC358	19.2270509500724	-6.24074013326974e-07	0.00512944076839863	0.576980536109923
DTS	dthbp	Oh43	128.186305683673	-2.99702314737147e-06	0.0731522551004431	0.0320403130751249
PH	dthbp	Oh43	32.7953982101611	1.03712149319679e-05	0.00833951930605969	0.472960483545965
GY	dthbp	Oh43	30.8189043474167	-3.78025927560214e-07	0.00351475545724966	0.658442560225944
GYraw	dthbp	Oh43	-1.90445082194213	4.16446283296705e-07	0.00285260446729569	0.690492648121376
DTS	dthbp	Oh7B	107.724936624713	-1.87524724948086e-06	0.0346949060840568	0.14056579147461
PH	dthbp	Oh7B	47.1202756923711	1.01449851567238e-05	0.0125608044062611	0.377933084751839
GY	dthbp	Oh7B	34.694790418633	-5.72938252033431e-07	0.00542418305952235	0.586125191902393
GYraw	dthbp	Oh7B	4.65638001947687	8.07516518566779e-08	0.000106834496658151	0.938069671727298
DTS	dthbp	P39	113.688494899547	-2.31238380051546e-06	0.0220223263844584	0.266249322631602
PH	dthbp	P39	-51.2418458202138	1.41243966583416e-05	0.0250432148351756	0.235441538013464
GY	dthbp	P39	53.2016144120268	-1.56254908104111e-06	0.0254134647276979	0.332355670225616
GYraw	dthbp	P39	22.6752535989146	-8.26182698959823e-07	0.00843722932741351	0.578111661593909
DTS	dthbp	Tx303	102.397435746906	-1.59906400681731e-06	0.0185854037402676	0.27887383683314
PH	dthbp	Tx303	250.64807363151	4.76251926005019e-07	1.50026436260971e-05	0.975571056982681
GY	dthbp	Tx303	30.1229348043329	-3.58540239254391e-07	0.00119395642050247	0.78634324902217
GYraw	dthbp	Tx303	5.38718649970295	4.69565122409773e-08	2.76666365588329e-05	0.967096444100282
DTS	dthbp	Tzi8	60.7764083744794	4.8078330471352e-07	0.00160122537461357	0.747828243760863
PH	dthbp	Tzi8	227.16329355202	9.35282739256931e-07	8.04458946183198e-05	0.942573591025597
GY	dthbp	Tzi8	2.07669501773695	1.06141168342648e-06	0.0110311960204871	0.420492077386233
GYraw	dthbp	Tzi8	-19.2049672169936	1.27663200538087e-06	0.0202477955504005	0.273979582851414
DTS	dtmbp	B97	59.9082346206892	3.5078694616947e-07	0.00421407200507143	0.604563318516726
PH	dtmbp	B97	412.840447102415	-6.57939443415753e-06	0.00716925567010442	0.499074557650653
GY	dtmbp	B97	9.73625689201741	5.43310132332798e-07	0.0142866311958045	0.339113235613835
GYraw	dtmbp	B97	0.372328648287675	2.84395508291121e-07	0.00569471590045364	0.547032289680602
DTS	dtmbp	CML103	24.4862774667588	1.84371406165906e-06	0.125498713070243	0.00326961485853465
PH	dtmbp	CML103	77.2914924968464	6.89736060339994e-06	0.0276889195857793	0.178362669500282
GY	dtmbp	CML103	36.0137218240836	-5.18610423550506e-07	0.0189950911586695	0.266045840154411
GYraw	dtmbp	CML103	25.1726940870325	-7.53348481404377e-07	0.0685486349800598	0.0323363314965037
DTS	dtmbp	CML228	124.878012702359	-2.19943805548097e-06	0.0849533550490408	0.0101145774404701
PH	dtmbp	CML228	15.6804286425037	9.64913255290679e-06	0.0336348248730007	0.11036331835135
GY	dtmbp	CML228	3.79537374970564	8.21086205409624e-07	0.0505038107964295	0.0577116116374185
GYraw	dtmbp	CML228	-16.8586776429251	9.75426797219162e-07	0.0727841015522059	0.0219164188901912
DTS	dtmbp	CML247	116.265903250419	-1.8688570841091e-06	0.111930139704334	0.00407342982521952
PH	dtmbp	CML247	364.623120257188	-5.14863937717768e-06	0.0122533647107173	0.354608248933615
GY	dtmbp	CML247	27.585929128927	-1.83264390708281e-07	0.0033423295175266	0.63451192483157
GYraw	dtmbp	CML247	1.6946652072655	1.8560283559513e-07	0.00421741591161817	0.593257243873834
DTS	dtmbp	CML277	105.346929518959	-1.34050486934104e-06	0.0123515073727496	0.378119266100616
PH	dtmbp	CML277	181.915678925517	2.65489081710596e-06	0.00119207497818917	0.784821437456958
GY	dtmbp	CML277	-10.2579913512867	1.3615713958471e-06	0.110523508861812	0.00776578333084749
GYraw	dtmbp	CML277	-25.0253498671414	1.26761612935559e-06	0.0875689809965338	0.018534318461082
DTS	dtmbp	CML322	97.5091175474925	-1.13044331439789e-06	0.05312850399515	0.0497771657223579
PH	dtmbp	CML322	462.546487442513	-8.70493791791731e-06	0.0539809760565431	0.0479295340176603
GY	dtmbp	CML322	30.3718651091817	-2.8656334539671e-07	0.0116188679456016	0.367451192245222
GYraw	dtmbp	CML322	7.62865286879519	-3.0208724511714e-08	0.000150449851376732	0.918549468842293
DTS	dtmbp	CML333	67.2704513812012	1.92912337208101e-07	0.00349220792560346	0.637406048853238
PH	dtmbp	CML333	154.863760469761	4.02943804727386e-06	0.0245180930487253	0.20928327862536
GY	dtmbp	CML333	19.3518152190009	1.71147936925601e-07	0.00833928421179091	0.469390547290104
GYraw	dtmbp	CML333	6.39489718356457	-1.26437819696451e-08	4.25915257719202e-05	0.958850876253747
DTS	dtmbp	CML52	89.2058312144926	-6.50785346762028e-07	0.00633098510702058	0.542157752799284
PH	dtmbp	CML52	648.390821625734	-1.61526853396707e-05	0.0853307164014107	0.0212339828860765
GY	dtmbp	CML52	35.8535746746375	-5.0961622018488e-07	0.0169042319508181	0.326355941252085
GYraw	dtmbp	CML52	7.95581216487847	-8.05848729501838e-08	0.000482166677176245	0.866605306288674
DTS	dtmbp	CML69	87.4062547511595	-6.48455713957527e-07	0.0151033317850426	0.321795353934767
PH	dtmbp	CML69	501.971165090432	-1.03627008614344e-05	0.0312167763759645	0.152638527371033
GY	dtmbp	CML69	32.6313052980294	-3.51773833058838e-07	0.0113274789263715	0.402567334993111
GYraw	dtmbp	CML69	12.8767878214076	-2.80807478057504e-07	0.00935940775658679	0.443294330117004
DTS	dtmbp	Il14H	27.5140422985028	1.63208682774608e-06	0.0549369419858121	0.116912465828446
PH	dtmbp	Il14H	-29.8566972065812	1.11518827979502e-05	0.0315587904847797	0.237550553477613
GY	dtmbp	Il14H	48.1116127927052	-1.01998198990121e-06	0.0151491749257268	0.56666306645316
GYraw	dtmbp	Il14H	42.2257624688937	-1.41784429225265e-06	0.0323363295269014	0.400456235589918
DTS	dtmbp	Ki11	80.4752127006928	-3.15574025891126e-07	0.00114527395903468	0.809890908897232
PH	dtmbp	Ki11	450.607238359864	-7.88792600816629e-06	0.0242060735249153	0.26594754326152
GY	dtmbp	Ki11	38.4029654176728	-6.27041100819057e-07	0.0327667413086833	0.199060736356336
GYraw	dtmbp	Ki11	19.5922637429282	-5.58551032560997e-07	0.0198564712722847	0.319046252514804
DTS	dtmbp	Ki3	53.3047345500912	7.02739561251763e-07	0.00880564041258068	0.426472531815495
PH	dtmbp	Ki3	-100.718513132695	1.36707968698522e-05	0.0498264705252079	0.0559142597559973
GY	dtmbp	Ki3	45.7415874825821	-8.91246060587301e-07	0.039874740342902	0.0999631156811895
GYraw	dtmbp	Ki3	13.8914865231837	-2.85699938122304e-07	0.003667162970192	0.621101782365409
DTS	dtmbp	Ky21	93.0256149979691	-9.29183534439123e-07	0.0342571871228151	0.125041262151446
PH	dtmbp	Ky21	506.851866482186	-1.06083924978761e-05	0.0698524713938654	0.0270413748871653
GY	dtmbp	Ky21	8.61136057631347	6.08356420665248e-07	0.0292317498281145	0.207709767218641
GYraw	dtmbp	Ky21	-1.62010595383502	3.45002043526114e-07	0.0175202031069074	0.326339715853789
DTS	dtmbp	M162W	84.2955664641469	-5.89091106030365e-07	0.0181456134937823	0.277113767477901
PH	dtmbp	M162W	430.359660797266	-7.79815255916684e-06	0.0402849107628725	0.103399279691827
GY	dtmbp	M162W	34.7752805742113	-4.71987196254098e-07	0.0352661490311539	0.128059804395055
GYraw	dtmbp	M162W	14.3635012669658	-3.15968326036444e-07	0.0198519960279585	0.259141256085325
DTS	dtmbp	M37W	99.6242102712656	-1.17294155578548e-06	0.0670197538058779	0.0330314227337294
PH	dtmbp	M37W	175.931707348225	3.38976511916864e-06	0.00510568704020818	0.562560619723202
GY	dtmbp	M37W	25.6311701586238	-8.9845926682224e-08	0.00111830415209147	0.788198490742421
GYraw	dtmbp	M37W	0.346465922027254	2.66455759297249e-07	0.00880109422845918	0.450177951518114
DTS	dtmbp	Mo18W	74.1600667702744	-9.89968114231262e-08	0.000931188100055073	0.813864764226984
PH	dtmbp	Mo18W	228.147100220157	6.39139896029828e-07	0.000313426326630158	0.891367544392131
GY	dtmbp	Mo18W	39.7530944959706	-6.77521398982177e-07	0.0562137664207809	0.0657995700002772
GYraw	dtmbp	Mo18W	17.128102557835	-4.36913403384279e-07	0.0244822367042641	0.228509859215504
DTS	dtmbp	Ms71	68.1603312973163	-1.14053795579665e-08	3.54258169461427e-06	0.988812283469245
PH	dtmbp	Ms71	415.467872498425	-7.58488168588989e-06	0.0109983572217818	0.433352981451613
GY	dtmbp	Ms71	36.9902929146581	-5.67397020521115e-07	0.0213019777085215	0.287667032167758
GYraw	dtmbp	Ms71	21.7073258469409	-6.02646186284569e-07	0.0322738897494426	0.189378347237793
DTS	dtmbp	NC350	79.0240887835968	-3.18106397490299e-07	0.00370573737766069	0.624587869791631
PH	dtmbp	NC350	291.269400929965	-1.77915097130427e-06	0.00262925484025458	0.680275686090013
GY	dtmbp	NC350	17.2950480387189	2.58682277245693e-07	0.0120098502413609	0.388667239318427
GYraw	dtmbp	NC350	6.63365716576785	2.03723100788448e-08	7.45960465918326e-05	0.945996883518358
DTS	dtmbp	NC358	64.9419343329565	1.84702869325339e-07	0.00360340122580506	0.634785411699652
PH	dtmbp	NC358	-130.017066971228	1.5574607525552e-05	0.25112115048565	2.12072091821795e-05
GY	dtmbp	NC358	27.1054845667688	-1.62861475890307e-07	0.00409790020105075	0.621092286447922
GYraw	dtmbp	NC358	1.41296160077099	2.24000296432471e-07	0.00842614777571243	0.474290625426127
DTS	dtmbp	Oh43	52.817959915408	6.05894927632795e-07	0.019868274371862	0.270503782704495
PH	dtmbp	Oh43	475.985970375274	-9.43656750437949e-06	0.0453203231407488	0.0912309651769752
GY	dtmbp	Oh43	27.3139858191679	-1.65030723992597e-07	0.00450611683975792	0.616606749023397
GYraw	dtmbp	Oh43	17.0081617642006	-4.23592112535256e-07	0.0198536429246961	0.291425499126644
DTS	dtmbp	Oh7B	86.0252665551769	-6.41116787764361e-07	0.0187510374581958	0.280598051174145
PH	dtmbp	Oh7B	221.013634902131	1.1787960001904e-06	0.000784141229607867	0.826145342974279
GY	dtmbp	Oh7B	15.4824212471009	3.14073878983962e-07	0.00616909919332415	0.561407513452604
GYraw	dtmbp	Oh7B	-6.41677542171137	5.14277958599176e-07	0.0187898706579676	0.300542538867767
DTS	dtmbp	P39	129.479301005661	-2.49782823229402e-06	0.130830913012869	0.00527339796390023
PH	dtmbp	P39	348.758306604252	-4.60190732106018e-06	0.0135352997542773	0.3844644549377
GY	dtmbp	P39	52.0351942169098	-1.21172653605175e-06	0.0540990548722452	0.154184566856659
GYraw	dtmbp	P39	33.76290330222	-1.10810644114394e-06	0.0537272383033279	0.15564793368725
DTS	dtmbp	Tx303	83.8555746660029	-5.60647080200272e-07	0.0294857216807342	0.171398371710192
PH	dtmbp	Tx303	315.464791410961	-2.32748689308722e-06	0.00462446098010653	0.590406849575723
GY	dtmbp	Tx303	8.82013837105802	5.95312212824566e-07	0.0395520443359448	0.115154854667033
GYraw	dtmbp	Tx303	-2.10327954757821	3.54333907008945e-07	0.0189302701524132	0.278289108774213
DTS	dtmbp	Tzi8	30.694091641837	1.60960490078648e-06	0.0843596543039559	0.0171106928553241
PH	dtmbp	Tzi8	-65.4886019591911	1.26096714999995e-05	0.068733443942958	0.0320957195418681
GY	dtmbp	Tzi8	14.8542387316449	3.47374710020845e-07	0.00452912883929699	0.606321484153797
GYraw	dtmbp	Tzi8	6.75107657589878	-1.04974637307769e-08	5.24781434967117e-06	0.986020439920758
DTS	dttbp	B97	56.1100884669113	3.4299345974263e-06	0.00774708119887283	0.482204746497162
PH	dttbp	B97	518.90188135134	-7.39075079579456e-05	0.0173952496178717	0.291134844443133
GY	dttbp	B97	31.3751403142187	-2.25523665151091e-06	0.00473336278721704	0.583073324240163
GYraw	dttbp	B97	10.2536654459677	-7.83024432885803e-07	0.000830096436461488	0.818371272942859
DTS	dttbp	CML103	94.3941907345211	-6.67658228911421e-06	0.014740831975427	0.327716808096656
PH	dttbp	CML103	85.9366418703473	4.41765852236499e-05	0.0101738628407995	0.416701456437797
GY	dttbp	CML103	34.4467036567295	-3.07086017138925e-06	0.0059654118156235	0.534444240974759
GYraw	dttbp	CML103	7.78963871892916	-3.2967552212397e-07	0.000117582267064065	0.930599688962111
DTS	dttbp	CML228	72.0027035996021	-6.32309295164014e-08	4.76013555292077e-07	0.995248505480592
PH	dttbp	CML228	652.084821327264	-0.00011002473178338	0.0296480671704244	0.13428335270076
GY	dttbp	CML228	19.4979472637023	1.12150120456079e-06	0.000601502241007535	0.837966936508912
GYraw	dttbp	CML228	7.32481507101455	-1.74885798587714e-07	1.56410528979541e-05	0.97369767772874
DTS	dttbp	CML247	34.2183855285089	1.02541157364796e-05	0.0312739525915721	0.13726522375761
PH	dttbp	CML247	366.794229859009	-3.39740132426427e-05	0.00495171449005707	0.556952111690212
GY	dttbp	CML247	54.6677696779846	-8.57328143050323e-06	0.0673342143053728	0.0300637083315115
GYraw	dttbp	CML247	30.7854905308977	-6.72933732828755e-06	0.0510352636980856	0.0600462388120464
DTS	dttbp	CML277	97.7750934924938	-6.96684844947841e-06	0.00835512773231037	0.468966994805866
PH	dttbp	CML277	501.54966871543	-6.91605274308372e-05	0.0202592811532447	0.25803563589131
GY	dttbp	CML277	25.4014685976623	-5.40085207476962e-07	0.000450631349731619	0.868836026717518
GYraw	dttbp	CML277	5.11010899412795	3.31296431506559e-07	0.000154999861276003	0.92285118599056
DTS	dttbp	CML322	52.7734345545965	4.78699920139255e-06	0.0160093994523913	0.286110410162361
PH	dttbp	CML322	169.735259602996	2.28588682158954e-05	0.00625514163105643	0.505973438958936
GY	dttbp	CML322	26.9464537102513	-9.31181837555516e-07	0.00207868222013233	0.703727998125514
GYraw	dttbp	CML322	10.3734502088999	-9.39838848204927e-07	0.00246734761873778	0.678607786588884
DTS	dttbp	CML333	38.4042178205117	9.14913944553596e-06	0.0429074941344742	0.0951522652737679
PH	dttbp	CML333	383.579782169847	-3.65444512367949e-05	0.0110162347638087	0.401630395496626
GY	dttbp	CML333	47.1090699291875	-6.49152446950042e-06	0.0648148426847385	0.0406992772441632
GYraw	dttbp	CML333	23.9679183683952	-4.89254978796264e-06	0.0344536585400565	0.138779054595835
DTS	dttbp	CML52	68.1313261543657	1.37654600090544e-06	0.000575434851704264	0.854402252472157
PH	dttbp	CML52	325.774570754664	-2.0423803717362e-05	0.0025491197555177	0.696752880718368
GY	dttbp	CML52	39.7603745027491	-4.4773803822108e-06	0.0258841999772429	0.223492433733664
GYraw	dttbp	CML52	10.752549234684	-1.3009902274956e-06	0.00235077838620604	0.71059067035098
DTS	dttbp	CML69	94.0240238163893	-6.09271957670721e-06	0.0116071084823194	0.385507377442067
PH	dttbp	CML69	271.882870021484	-6.25063314888192e-06	9.88734516556566e-05	0.936347481488913
GY	dttbp	CML69	40.9996701452763	-4.60001832695708e-06	0.0157299772114711	0.323405193836725
GYraw	dttbp	CML69	7.55252181517867	-4.16199831678864e-07	0.00017004134864857	0.917886610251322
DTS	dttbp	Il14H	69.677368283106	-3.83535414867512e-07	5.11447690407695e-05	0.962377800913224
PH	dttbp	Il14H	550.929605410165	-8.28767202456993e-05	0.029383355206972	0.254678917748843
GY	dttbp	Il14H	85.8830019982765	-1.72858817848505e-05	0.102806389893431	0.126615519134872
GYraw	dttbp	Il14H	68.8330616116951	-1.69451320315195e-05	0.109133131137852	0.114879912912355
DTS	dttbp	Ki11	74.2773103279654	-4.45686904291412e-07	2.37935595433954e-05	0.972347034187897
PH	dttbp	Ki11	622.27750423292	-9.99952230672749e-05	0.0405181851750607	0.148367973611733
GY	dttbp	Ki11	14.8622500753185	2.1692648857235e-06	0.00389731499399252	0.660180428741242
GYraw	dttbp	Ki11	-8.82732159864927	3.95963567384452e-06	0.00991712782128954	0.482424539590031
DTS	dttbp	Ki3	120.7838425188	-1.37404314407677e-05	0.0524689522596009	0.0496349345658753
PH	dttbp	Ki3	421.8899013559	-5.06017395249519e-05	0.0106397854460106	0.381816799160733
GY	dttbp	Ki3	38.8661341973305	-4.16066291752379e-06	0.0158389964404463	0.3028130687792
GYraw	dttbp	Ki3	12.1072610580801	-1.44886562200699e-06	0.00171896133797855	0.735175262763484
DTS	dttbp	Ky21	68.8079286897919	5.50854294943793e-07	7.96478119909994e-05	0.94154731609559
PH	dttbp	Ky21	-93.688254780957	9.45801285469103e-05	0.0367311137555464	0.111972472800938
GY	dttbp	Ky21	51.2517197411047	-7.65884703048826e-06	0.0357192455273623	0.16300943885328
GYraw	dttbp	Ky21	26.7564352472377	-5.48544960467377e-06	0.0353605289233776	0.16128004166476
DTS	dttbp	M162W	101.67489229671	-8.60042755470872e-06	0.0342437924858935	0.133826445822303
PH	dttbp	M162W	292.695862339845	-1.35808637441433e-05	0.00108180450057758	0.791604426283414
GY	dttbp	M162W	23.0358703890469	1.0706980157132e-07	1.60681784935193e-05	0.974317547223383
GYraw	dttbp	M162W	-0.798297123825607	2.0642946848523e-06	0.00928287055499384	0.441555285288807
DTS	dttbp	M37W	100.230313053975	-7.88068864177727e-06	0.0318820385421477	0.145159563583514
PH	dttbp	M37W	-68.0411921046114	8.89677667268742e-05	0.0370636356181166	0.11574802631632
GY	dttbp	M37W	6.61551978500521	4.60570253097903e-06	0.0317043671278118	0.149420603057795
GYraw	dttbp	M37W	-21.4418887844806	7.70768401681859e-06	0.0794508262237776	0.0208406444648578
DTS	dttbp	Mo18W	64.1335197647799	2.06934652580372e-06	0.00443106891603045	0.607218936546463
PH	dttbp	Mo18W	414.397181540489	-4.63908478793825e-05	0.0179827163423234	0.298751057411166
GY	dttbp	Mo18W	56.0901646885108	-8.92948456030283e-06	0.113300613850777	0.00799121857815033
GYraw	dttbp	Mo18W	44.0599305285101	-1.02154069320555e-05	0.155293947463802	0.0016759501006839
DTS	dttbp	Ms71	68.9535529549705	-2.95353619275374e-07	2.616583938444e-05	0.969600920394269
PH	dttbp	Ms71	110.303023212489	3.21281337232357e-05	0.00217345616408021	0.728208215115049
GY	dttbp	Ms71	28.7277863136107	-1.59336029768061e-06	0.00188760090956185	0.752794989765201
GYraw	dttbp	Ms71	14.0658413712349	-2.00363225553641e-06	0.00400865689389562	0.646072544292856
DTS	dttbp	NC350	93.6963008486907	-6.07372879202653e-06	0.0111031848944086	0.39608233579744
PH	dttbp	NC350	392.717870759222	-3.92762620107245e-05	0.0105311142511932	0.408595384320839
GY	dttbp	NC350	43.7922181477331	-5.57951763145369e-06	0.0479503492741999	0.0821323294354166
GYraw	dttbp	NC350	23.6732830282885	-4.53124816393806e-06	0.0287654140398719	0.180304732385366
DTS	dttbp	NC358	54.3109550970548	4.12363222606676e-06	0.0117972928971082	0.389102730351965
PH	dttbp	NC358	-173.076907079711	0.000113128164505298	0.0870257401471881	0.0170521166635383
GY	dttbp	NC358	21.1545090680524	5.77124759869586e-07	0.000335533188737912	0.887625697636521
GYraw	dttbp	NC358	-2.22690110816724	2.45716822579166e-06	0.00681098705749215	0.520203176476984
DTS	dttbp	Oh43	103.405594074681	-9.63295901705669e-06	0.0471132232503654	0.0874944959917909
PH	dttbp	Oh43	242.832307001185	-3.65886544131332e-07	6.35122022239757e-07	0.995013330078382
GY	dttbp	Oh43	34.7301860492107	-3.12153025814898e-06	0.0137235704781666	0.381155457958445
GYraw	dttbp	Oh43	0.666090557769623	1.57459050212744e-06	0.00233527974437387	0.718675726151138
DTS	dttbp	Oh7B	89.4829429586653	-5.26286910848525e-06	0.0144912001048953	0.343380962700417
PH	dttbp	Oh7B	563.545669229085	-8.55691462739073e-05	0.0473870412253313	0.0839971503797576
GY	dttbp	Oh7B	53.4819983298195	-8.26029326179656e-06	0.05187774364657	0.0883844470119894
GYraw	dttbp	Oh7B	12.2882563562809	-1.64304416430562e-06	0.00223662164761153	0.72207227168524
DTS	dttbp	P39	106.280042113514	-1.07552719670445e-05	0.0374092826536955	0.145748438435357
PH	dttbp	P39	-4.71276362883261	6.53448481037945e-05	0.042088766908983	0.12237304188313
GY	dttbp	P39	38.9263991478688	-4.72523391660308e-06	0.0175311272086565	0.421677578558636
GYraw	dttbp	P39	19.6329293696781	-3.73379793694514e-06	0.012999179991063	0.489496503503595
DTS	dttbp	Tx303	57.9126632430855	3.44358855816344e-06	0.00519102264792528	0.568442510798124
PH	dttbp	Tx303	111.641775932161	4.05326815221471e-05	0.00654478045946861	0.521762421192372
GY	dttbp	Tx303	23.3347548992685	-9.76381545583836e-08	5.00832035671921e-06	0.985997386725147
GYraw	dttbp	Tx303	0.226898511179041	1.66425580665369e-06	0.00196582644153487	0.727929247522488
DTS	dttbp	Tzi8	80.2910509802125	-2.66094169591147e-06	0.00623636944177361	0.52527742167319
PH	dttbp	Tzi8	327.765749491908	-2.21201435669135e-05	0.00572138719418859	0.542948844584051
GY	dttbp	Tzi8	38.4268807628436	-4.05412113581636e-06	0.0199400125475627	0.277694700376018
GYraw	dttbp	Tzi8	13.7579392298876	-1.96578987373107e-06	0.00594836471302706	0.554661239818851
DTS	rilbp	B97	75.2305776924492	-1.25562225899805e-06	0.0154020746524526	0.320799920923328
PH	rilbp	B97	207.729786173654	8.00769750612498e-06	0.00302944901418546	0.660704994503232
GY	rilbp	B97	21.3088446850416	3.52234559738953e-07	0.00171294832524907	0.741435475219366
GYraw	rilbp	B97	7.67915003640029	-5.16003957557998e-08	5.34784447965114e-05	0.953528885014388
DTS	rilbp	CML103	66.2734156959698	7.10954033114745e-07	0.00200968046208358	0.718682168222847
PH	rilbp	CML103	136.048052481317	2.13780114846134e-05	0.0286461714857341	0.170931984478156
GY	rilbp	CML103	20.4479718123582	5.31262315895193e-07	0.00214668712243765	0.709662284523583
GYraw	rilbp	CML103	3.12419288090075	6.63764549718868e-07	0.00573095388787848	0.542610806610889
DTS	rilbp	CML228	68.0025132126656	7.1929160853644e-07	0.00125499599005883	0.759701593041836
PH	rilbp	CML228	249.819158028707	-2.20057473387718e-07	2.41635175616595e-06	0.989294908141844
GY	rilbp	CML228	24.5481797123662	-1.78772139542722e-07	0.00030817626077704	0.883634884099932
GYraw	rilbp	CML228	8.04231073950601	-2.5933212768899e-07	0.000664834464349471	0.829771713364637
DTS	rilbp	CML247	69.7808523729599	3.88172011236768e-07	0.00043662453662768	0.861692078929188
PH	rilbp	CML247	9.68522957168605	4.41311496341897e-05	0.0814002489648142	0.015129412510884
GY	rilbp	CML247	23.1017035276133	2.40062574830868e-08	5.08814653699015e-06	0.985213908040824
GYraw	rilbp	CML247	3.99041536880713	4.01786147755858e-07	0.00175341508432769	0.730707745122454
DTS	rilbp	CML277	53.4095350621117	3.6193630856755e-06	0.0241862524465155	0.216068118335312
PH	rilbp	CML277	126.496393565515	2.33332164829476e-05	0.0247332147503803	0.210885061356788
GY	rilbp	CML277	29.9518564977237	-1.25942550789602e-06	0.0242696224463671	0.222760394826407
GYraw	rilbp	CML277	15.7443685418477	-1.81526439183966e-06	0.0460891590594314	0.0910966426714877
DTS	rilbp	CML322	83.4773331945684	-2.44918679620331e-06	0.0369384453080001	0.103315606073642
PH	rilbp	CML322	232.731606724925	4.01150872605979e-06	0.00169796856268394	0.729238848000497
GY	rilbp	CML322	25.9759240254308	-4.6326636428273e-07	0.00445503205740026	0.577480613851101
GYraw	rilbp	CML322	7.23096280641388	-6.11838982875093e-08	9.0545741762314e-05	0.936769502008927
DTS	rilbp	CML333	68.327439215743	6.64682562893641e-07	0.00204009314402402	0.718761533033204
PH	rilbp	CML333	138.23584816465	2.12315378679364e-05	0.0334966954785072	0.141313634610157
GY	rilbp	CML333	17.1358430822302	1.18855409222576e-06	0.0199763517073428	0.261420597935645
GYraw	rilbp	CML333	-0.341521164495145	1.22216669858634e-06	0.0197661882629218	0.263970010107002
DTS	rilbp	CML52	72.0036818371093	2.25827440398783e-07	0.000130044891095205	0.930491762325952
PH	rilbp	CML52	389.133776292653	-2.6358367521038e-05	0.0371260941558208	0.133511560777252
GY	rilbp	CML52	36.5893594408236	-2.52958442426923e-06	0.0700477220826401	0.0427939345022795
GYraw	rilbp	CML52	18.9660285769235	-2.4750317847149e-06	0.0740916413556958	0.0338207628597186
DTS	rilbp	CML69	83.8806681524836	-2.35279208690022e-06	0.0249845151913784	0.201419747013336
PH	rilbp	CML69	300.854972874896	-9.93757886662574e-06	0.00360740590320975	0.629230337188237
GY	rilbp	CML69	24.6844983181159	-1.23325050104205e-07	0.000175080601402876	0.917349794704565
GYraw	rilbp	CML69	7.38016297610596	-2.60261719692523e-07	0.00101431428394837	0.80115629412747
DTS	rilbp	Il14H	70.8510806268066	-4.8953147498894e-07	0.00111360279458012	0.825743822232794
PH	rilbp	Il14H	422.656631081712	-3.31067884889908e-05	0.0626684819914777	0.0933517346867158
GY	rilbp	Il14H	36.0265889164481	-2.53091043873176e-06	0.0250109917572493	0.460471205365776
GYraw	rilbp	Il14H	14.1641855065514	-1.38169079448745e-06	0.00823433927554282	0.673251632455118
DTS	rilbp	Ki11	67.7006539470629	9.29014502909419e-07	0.00135571804668036	0.793513330061771
PH	rilbp	Ki11	396.546262595328	-2.66757259940095e-05	0.0378136579790074	0.16293338654515
GY	rilbp	Ki11	28.4879157626949	-1.06339789724162e-06	0.0128328116172093	0.423937282622949
GYraw	rilbp	Ki11	9.81357547906941	-7.69199202974617e-07	0.00512794069838599	0.613924023308115
DTS	rilbp	Ki3	78.1468091289511	-1.44662055921756e-06	0.00917458764429993	0.416902461782905
PH	rilbp	Ki3	256.095101191509	-3.6260557788632e-06	0.000861879543207812	0.803902910880726
GY	rilbp	Ki3	26.5160648493167	-5.47226772356765e-07	0.00425427379337476	0.59440235109036
GYraw	rilbp	Ki3	14.0221572438562	-1.3955683975418e-06	0.0247628320719103	0.196589234475421
DTS	rilbp	Ky21	95.3489041763667	-4.68154392509339e-06	0.0571338754890339	0.0462808224009326
PH	rilbp	Ky21	173.204042733144	1.53203880552774e-05	0.0095716969047978	0.420390555708056
GY	rilbp	Ky21	31.5601610829541	-1.60866612509659e-06	0.0137282945090659	0.389791575523164
GYraw	rilbp	Ky21	4.84078448303538	3.40916335355421e-07	0.00116295186207001	0.801169190546259
DTS	rilbp	M162W	69.984681444384	2.81798493595736e-08	3.46427497791719e-06	0.988073395340987
PH	rilbp	M162W	256.749094576666	-2.62260284798503e-06	0.000380147647092193	0.875556660751376
GY	rilbp	M162W	30.3878656412529	-1.31686799608495e-06	0.0229039500534311	0.221511385900741
